Frank-Hertz Experiment											
20.50	27.39	166.58	20.50	100.87	149.61	20.50	198.36	139.69	20.50	586.16	128.12
20.60	27.77	166.58	20.60	105.58	149.59	20.60	209.30	139.69	20.60	613.35	128.10
20.70	27.46	166.59	20.70	108.62	149.59	20.70	217.86	139.69	20.70	639.12	128.10
20.80	26.52	166.59	20.80	109.18	149.56	20.80	222.35	139.69	20.80	658.26	128.08
20.90	24.62	166.61	20.90	107.89	149.56	20.90	224.69	139.69	20.90	678.27	128.08
21.00	22.54	166.61	21.00	104.47	149.54	21.00	223.62	139.69	21.00	693.17	128.07
21.10	20.34	166.63	21.10	100.78	149.54	21.10	220.68	139.70	21.10	703.18	128.07
21.20	18.18	166.63	21.20	96.04	149.51	21.20	215.90	139.70	21.20	710.51	128.04
21.30	16.43	166.64	21.30	91.54	149.51	21.30	210.08	139.71	21.30	713.27	128.04
21.40	14.47	166.64	21.40	85.62	149.49	21.40	201.37	139.71	21.40	712.11	128.03
21.50	12.76	166.66	21.50	79.60	149.49	21.50	191.81	139.72	21.50	706.42	128.03
21.60	11.19	166.66	21.60	72.44	149.46	21.60	180.15	139.72	21.60	696.18	128.00
21.70	9.40	166.69	21.70	63.57	149.46	21.70	164.69	139.73	21.70	679.53	128.00
21.80	8.14	166.69	21.80	56.48	149.44	21.80	151.08	139.73	21.80	663.11	127.98
21.90	6.85	166.70	21.90	49.45	149.44	21.90	137.07	139.74	21.90	643.53	127.98
22.00	5.90	166.70	22.00	45.16	149.42	22.00	127.40	139.74	22.00	628.55	127.97
22.10	5.19	166.71	22.10	40.49	149.42	22.10	117.09	139.75	22.10	611.46	127.97
22.20	4.53	166.71	22.20	36.51	149.40	22.20	108.50	139.75	22.20	594.94	127.97
22.30	3.79	166.73	22.30	31.95	149.40	22.30	97.76	139.76	22.30	575.81	127.94
22.40	3.63	166.73	22.40	28.17	149.38	22.40	89.30	139.76	22.40	558.52	127.94
22.50	3.31	166.74	22.50	26.04	149.38	22.50	82.94	139.77	22.50	546.71	127.93
22.60	3.16	166.74	22.60	23.81	149.35	22.60	77.67	139.77	22.60	535.29	127.93
22.70	3.08	166.76	22.70	22.63	149.35	22.70	73.95	139.77	22.70	526.60	127.91
22.80	3.08	166.76	22.80	21.16	149.33	22.80	69.87	139.77	22.80	515.58	127.91
22.90	3.31	166.77	22.90	20.22	149.33	22.90	66.58	139.77	22.90	506.75	127.88
23.00	3.46	166.77	23.00	19.40	149.33	23.00	63.54	139.77	23.00	496.95	127.88
23.10	3.73	166.79	23.10	19.26	149.31	23.10	61.88	139.78	23.10	491.00	127.86
23.20	4.10	166.79	23.20	19.65	149.31	23.20	61.00	139.78	23.20	486.60	127.86
23.30	4.58	166.80	23.30	20.17	149.28	23.30	60.89	139.79	23.30	483.18	127.83
23.40	5.09	166.80	23.40	20.95	149.28	23.40	60.84	139.79	23.40	477.34	127.83
23.50	5.67	166.81	23.50	21.87	149.26	23.50	61.06	139.79	23.50	470.67	127.81
23.60	6.52	166.81	23.60	23.18	149.26	23.60	61.43	139.79	23.60	462.96	127.81
23.70	7.15	166.82	23.70	24.63	149.24	23.70	62.54	139.79	23.70	458.44	127.80
23.80	8.05	166.82	23.80	26.81	149.24	23.80	65.21	139.79	23.80	457.22	127.80
23.90	8.86	166.83	23.90	29.06	149.22	23.90	68.43	139.79	23.90	458.51	127.77
24.00	9.83	166.83	24.00	32.25	149.22	24.00	73.05	139.81	24.00	460.84	127.77
24.10	10.90	166.84	24.10	35.06	149.20	24.10	77.06	139.81	24.10	463.56	127.75
24.20	12.28	166.84	24.20	38.57	149.20	24.20	82.42	139.81	24.20	467.82	127.75
24.30	13.42	166.86	24.30	42.64	149.18	24.30	89.04	139.81	24.30	476.31	127.73
24.40	14.66	166.86	24.40	46.17	149.18	24.40	95.07	139.81	24.40	486.69	127.73
24.50	16.39	166.87	24.50	51.27	149.15	24.50	103.52	139.81	24.50	501.70	127.70
24.60	17.63	166.87	24.60	55.57	149.15	24.60	110.59	139.81	24.60	514.86	127.70
24.70	19.38	166.88	24.70	61.48	149.13	24.70	119.82	139.81	24.70	530.10	127.68
24.80	21.13	166.88	24.80	66.31	149.13	24.80	127.99	139.81	24.80	543.80	127.68
24.90	23.02	166.89	24.90	72.66	149.11	24.90	138.54	139.81	24.90	561.61	127.66
25.00	24.66	166.89	25.00	78.07	149.11	25.00	147.55	139.82	25.00	578.53	127.66
25.10	26.29	166.90	25.10	84.03	149.08	25.10	157.21	139.82	25.10	596.85	127.64
25.20	28.12	166.90	25.20	90.67	149.08	25.20	168.89	139.82	25.20	618.52	127.64
25.30	29.27	166.91	25.30	95.94	149.07	25.30	178.44	139.82	25.30	634.98	127.62
25.40	30.21	166.91	25.40	101.90	149.07	25.40	189.29	139.83	25.40	653.74	127.62
25.50	30.44	166.91	25.50	106.11	149.05	25.50	197.75	139.83	25.50	668.86	127.60
25.60	30.14	166.92	25.60	110.07	149.05	25.60	206.13	139.83	25.60	686.82	127.60
25.70	29.10	166.92	25.70	112.90	149.02	25.70	213.36	139.83	25.70	705.45	127.58
25.80	27.72	166.93	25.80	113.87	149.02	25.80	218.04	139.83	25.80	720.08	127.58
25.90	26.19	166.93	25.90	114.41	149.00	25.90	221.96	139.83	25.90	735.70	127.56
26.00	24.39	166.94	26.00	113.86	149.00	26.00	224.73	139.84	26.00	750.33	127.56
26.10	22.72	166.94	26.10	112.75	148.98	26.10	225.77	139.84	26.10	761.69	127.54
26.20	21.21	166.94	26.20	110.53	148.98	26.20	225.06	139.85	26.20	771.80	127.54
26.30	19.12	166.94	26.30	106.87	148.96	26.30	222.29	139.85	26.30	782.94	127.53
26.40	17.05	166.96	26.40	102.53	148.96	26.40	218.15	139.85	26.40	790.67	127.53
26.50	14.70	166.96	26.50	96.21	148.94	26.50	210.66	139.85	26.50	796.75	127.51
26.60	13.07	166.96	26.60	91.02	148.94	26.60	204.19	139.85	26.60	800.48	127.51
26.70	11.38	166.96	26.70	84.99	148.91	26.70	195.95	139.85	26.70	803.06	127.49
26.80	10.00	166.97	26.80	80.10	148.91	26.80	188.77	139.86	26.80	805.19	127.49
26.90	8.68	166.97	26.90	74.93	148.89	26.90	181.32	139.86	26.90	806.82	127.47
27.00	7.65	166.97	27.00	70.53	148.89	27.00	174.52	139.87	27.00	807.69	127.47
27.10	6.52	166.97	27.10	64.92	148.87	27.10	165.82	139.87	27.10	807.60	127.45
27.20	6.02	166.97	27.20	60.76	148.87	27.20	158.86	139.88	27.20	807.17	127.45
27.30	5.44	166.97	27.30	56.22	148.85	27.30	151.43	139.88	27.30	806.04	127.43
27.40	4.93	166.98	27.40	53.25	148.85	27.40	145.66	139.88	27.40	805.73	127.43
27.50	4.57	166.98	27.50	50.86	148.83	27.50	141.21	139.88	27.50	805.92	127.43
27.60	4.48	166.98	27.60	47.92	148.83	27.60	135.65	139.88	27.60	804.88	127.41
27.70	4.21	166.98	27.70	45.23	148.81	27.70	131.10	139.88	27.70	803.19	127.41
27.80	4.18	166.99	27.80	42.98	148.81	27.80	125.84	139.88	27.80	801.78	127.39
27.90	4.29	166.99	27.90	41.04	148.78	27.90	121.55	139.88	27.90	799.95	127.39
28.00	4.51	166.99	28.00	39.61	148.78	28.00	117.98	139.89	28.00	798.72	127.37
28.10	4.91	166.99	28.10	38.86	148.76	28.10	115.70	139.89	28.10	797.86	127.37
28.20	5.32	166.99	28.20	38.05	148.76	28.20	112.95	139.89	28.20	794.63	127.35
28.30	5.90	166.99	28.30	37.30	148.76	28.30	110.00	139.89	28.30	790.09	127.35
28.40	6.42	166.99	28.40	36.56	148.73	28.40	106.86	139.90	28.40	783.85	127.32
28.50	6.94	166.99	28.50	36.23	148.73	28.50	104.50	139.90	28.50	779.39	127.32
28.60	7.61	167.00	28.60	36.71	148.72	28.60	103.33	139.90	28.60	775.47	127.31
28.70	8.64	167.00	28.70	37.83	148.72	28.70	103.08	139.90	28.70	772.81	127.31
28.80	9.58	167.01	28.80	39.00	148.70	28.80	103.93	139.90	28.80	771.19	127.28
28.90	10.71	167.01	28.90	40.54	148.70	28.90	104.82	139.90	28.90	768.48	127.28
29.00	11.72	167.00	29.00	42.39	148.67	29.00	105.93	139.90	29.00	766.43	127.27
29.10	12.94	167.00	29.10	44.55	148.67	29.10	107.51	139.90	29.10	765.80	127.27
29.20	14.03	167.01	29.20	46.75	148.66	29.20	110.09	139.90	29.20	767.43	127.24
29.30	15.72	167.01	29.30	50.29	148.66	29.30	114.34	139.91	29.30	771.80	127.24
29.40	17.09	167.01	29.40	53.62	148.63	29.40	118.96	139.91	29.40	776.59	127.23
29.50	18.85	167.01	29.50	57.51	148.63	29.50	124.08	139.91	29.50	781.68	127.23
29.60	20.48	167.01	29.60	61.21	148.61	29.60	128.92	139.91	29.60	785.79	127.21
29.70	22.29	167.01	29.70	65.70	148.61	29.70	134.66	139.92	29.70	791.63	127.21
29.80	24.29	167.01	29.80	70.74	148.59	29.80	141.86	139.92	29.80	799.38	127.19
29.90	25.84	167.01	29.90	75.48	148.59	29.90	148.39	139.93	29.90	807.88	127.19
30.00	27.73	167.02	30.00	81.02	148.57	30.00	156.69	139.93	30.00	817.93	127.16
30.10	29.23	167.02	30.10	85.57	148.57	30.10	163.20	139.94	30.10	825.07	127.16
30.20	30.64	167.02	30.20	90.97	148.54	30.20	170.65	139.94	30.20	831.86	127.15
30.30	31.42	167.02	30.30	95.19	148.54	30.30	177.00	139.94	30.30	837.93	127.15
30.40	31.78	167.01	30.40	100.00	148.53	30.40	184.29	139.94	30.40	845.40	127.13
30.50	31.82	167.01	30.50	103.50	148.53	30.50	190.01	139.95	30.50	853.16	127.13
30.60	31.47	167.01	30.60	107.21	148.51	30.60	197.03	139.95	30.60	863.18	127.11
30.70	30.93	167.01	30.70	109.85	148.51	30.70	202.40	139.96	30.70	872.24	127.11
30.80	29.82	167.01	30.80	112.48	148.49	30.80	207.99	139.96	30.80	881.74	127.09
30.90	28.97	167.00	30.90	114.07	148.49	30.90	211.67	139.96	30.90	889.79	127.09
31.00	27.43	167.00	31.00	115.04	148.47	31.00	215.45	139.96	31.00	900.58	127.06
31.10	25.92	166.99	31.10	114.98	148.47	31.10	217.85	139.97	31.10	911.61	127.06
31.20	23.89	166.99	31.20	114.07	148.44	31.20	219.36	139.97	31.20	924.08	127.04
31.30	21.74	166.99	31.30	112.15	148.44	31.30	219.78	139.97	31.30	935.51	127.04
31.40	20.02	166.99	31.40	110.31	148.43	31.40	219.13	139.97	31.40	944.36	127.03
31.50	18.05	166.99	31.50	107.81	148.43	31.50	217.83	139.98	31.50	954.26	127.03
31.60	16.58	166.99	31.60	105.44	148.41	31.60	216.62	139.98	31.60	963.15	127.00
31.70	14.97	166.98	31.70	102.54	148.41	31.70	214.71	139.99	31.70	973.96	127.00
31.80	13.70	166.98	31.80	99.93	148.39	31.80	212.73	139.99	31.80	983.34	126.98
31.90	12.13	166.98	31.90	96.26	148.39	31.90	209.62	140.00	31.90	993.77	126.98
32.00	10.87	166.98	32.00	92.98	148.38	32.00	206.81	140.00	32.00	1001.64	126.95
32.10	9.98	166.97	32.10	89.88	148.38	32.10	203.65	139.99	32.10	1008.57	126.95
32.20	8.90	166.97	32.20	86.52	148.36	32.20	200.14	139.99	32.20	1015.78	126.95
32.30	8.28	166.96	32.30	84.10	148.36	32.30	197.59	139.99	32.30	1022.45	126.93
32.40	7.47	166.96	32.40	81.48	148.34	32.40	194.73	139.99	32.40	1030.12	126.93
32.50	7.18	166.95	32.50	78.68	148.34	32.50	191.75	140.00	32.50	1037.48	126.91
32.60	6.68	166.95	32.60	76.29	148.32	32.60	188.60	140.00	32.60	1043.42	126.91
32.70	6.48	166.94	32.70	73.42	148.32	32.70	185.25	140.00	32.70	1050.18	126.89
32.80	6.38	166.94	32.80	71.38	148.30	32.80	182.60	140.00	32.80	1055.97	126.89
32.90	6.32	166.93	32.90	69.38	148.30	32.90	179.84	140.01	32.90	1062.99	126.86
33.00	6.49	166.93	33.00	67.96	148.29	33.00	177.62	140.01	33.00	1068.67	126.86
33.10	6.73	166.92	33.10	66.14	148.29	33.10	174.31	140.01	33.10	1074.63	126.84
33.20	7.02	166.92	33.20	64.16	148.26	33.20	170.72	140.01	33.20	1078.80	126.84
33.30	7.42	166.91	33.30	62.15	148.26	33.30	167.35	140.01	33.30	1082.94	126.82
33.40	7.91	166.91	33.40	61.20	148.24	33.40	164.54	140.01	33.40	1086.03	126.82
33.50	8.55	166.90	33.50	60.51	148.24	33.50	162.56	140.01	33.50	1089.44	126.79
33.60	9.37	166.90	33.60	60.23	148.24	33.60	161.06	140.01	33.60	1093.05	126.79
33.70	10.01	166.89	33.70	59.95	148.22	33.70	159.43	140.01	33.70	1096.69	126.77
33.80	11.03	166.89	33.80	59.69	148.22	33.80	157.96	140.02	33.80	1099.86	126.77
33.90	11.92	166.88	33.90	59.87	148.20	33.90	156.62	140.02	33.90	1103.39	126.75
34.00	13.19	166.88	34.00	60.29	148.20	34.00	156.03	140.01	34.00	1106.61	126.75
34.10	14.67	166.86	34.10	61.68	148.18	34.10	156.40	140.01	34.10	1111.53	126.73
34.20	15.79	166.86	34.20	63.21	148.18	34.20	157.68	140.02	34.20	1115.94	126.73
34.30	17.39	166.84	34.30	65.26	148.17	34.30	159.14	140.02	34.30	1121.38	126.71
34.40	18.83	166.84	34.40	67.03	148.17	34.40	160.51	140.02	34.40	1125.79	126.71
34.50	20.67	166.83	34.50	69.50	148.15	34.50	162.57	140.02	34.50	1130.92	126.70
34.60	22.25	166.83	34.60	71.86	148.15	34.60	164.77	140.02	34.60	1135.74	126.70
34.70	24.17	166.82	34.70	75.30	148.12	34.70	168.49	140.02	34.70	1141.90	126.67
34.80	25.63	166.82	34.80	78.21	148.12	34.80	171.80	140.02	34.80	1147.85	126.67
34.90	27.83	166.81	34.90	81.88	148.11	34.90	175.83	140.02	34.90	1153.80	126.65
35.00	29.15	166.81	35.00	85.39	148.11	35.00	179.58	140.02	35.00	1158.79	126.65
35.10	30.35	166.80	35.10	88.42	148.09	35.10	182.71	140.02	35.10	1162.47	126.62
35.20	31.46	166.80	35.20	92.04	148.09	35.20	186.58	140.03	35.20	1167.04	126.62
35.30	32.20	166.78	35.30	95.20	148.07	35.30	190.22	140.03	35.30	1171.46	126.60
35.40	32.84	166.78	35.40	98.18	148.07	35.40	194.13	140.03	35.40	1176.84	126.60
35.50	33.14	166.77	35.50	101.60	148.06	35.50	198.71	140.03	35.50	1183.31	126.58
35.60	33.24	166.77	35.60	104.97	148.06	35.60	203.00	140.03	35.60	1190.03	126.58
35.70	32.84	166.76	35.70	107.35	148.04	35.70	206.48	140.03	35.70	1196.04	126.55
35.80	32.34	166.76	35.80	109.74	148.04	35.80	210.54	140.03	35.80	1203.46	126.55
35.90	31.59	166.76	35.90	111.44	148.02	35.90	213.30	140.03	35.90	1210.56	126.53
36.00	30.45	166.75	36.00	113.00	148.02	36.00	216.44	140.03	36.00	1219.27	126.53
36.10	29.28	166.75	36.10	113.98	148.00	36.10	219.26	140.03	36.10	1227.66	126.51
36.20	27.74	166.73	36.20	114.79	148.00	36.20	221.89	140.03	36.20	1236.51	126.51
36.30	26.36	166.73	36.30	115.16	147.98	36.30	223.85	140.03	36.30	1244.13	126.49
36.40	24.65	166.70	36.40	115.32	147.98	36.40	225.94	140.03	36.40	1252.81	126.49
36.50	23.36	166.70	36.50	115.24	147.97	36.50	227.41	140.03	36.50	1260.75	126.47
36.60	21.97	166.69	36.60	114.94	147.97	36.60	228.87	140.04	36.60	1269.73	126.47
36.70	20.25	166.69	36.70	114.47	147.95	36.70	230.00	140.04	36.70	1279.43	126.47
36.80	18.68	166.67	36.80	113.19	147.95	36.80	230.74	140.04	36.80	1289.15	126.45
36.90	17.36	166.67	36.90	112.06	147.92	36.90	231.17	140.04	36.90	1296.18	126.45
37.00	16.19	166.65	37.00	110.85	147.92	37.00	231.16	140.05	37.00	1303.88	126.43
37.10	15.08	166.65	37.10	109.82	147.91	37.10	231.23	140.05	37.10	1310.87	126.43
37.20	14.06	166.63	37.20	108.70	147.91	37.20	231.43	140.05	37.20	1319.21	126.41
37.30	12.93	166.63	37.30	107.43	147.89	37.30	231.29	140.05	37.30	1328.44	126.41
37.40	12.13	166.61	37.40	106.10	147.89	37.40	230.77	140.06	37.40	1335.89	126.39
37.50	11.49	166.61	37.50	104.41	147.88	37.50	230.45	140.06	37.50	1344.56	126.39
37.60	10.87	166.60	37.60	103.06	147.88	37.60	229.45	140.06	37.60	1352.98	126.37
37.70	10.43	166.60	37.70	101.66	147.86	37.70	228.61	140.06	37.70	1362.56	126.37
37.80	10.07	166.58	37.80	100.59	147.86	37.80	228.13	140.06	37.80	1371.78	126.35
37.90	10.11	166.58	37.90	99.17	147.84	37.90	227.13	140.06	37.90	1381.08	126.35
38.00	9.80	166.57	38.00	97.27	147.84	38.00	225.63	140.06	38.00	1391.27	126.32
38.10	9.86	166.57	38.10	95.64	147.82	38.10	224.04	140.06	38.10	1399.20	126.32
38.20	9.84	166.55	38.20	93.91	147.82	38.20	222.09	140.06	38.20	1408.19	126.30
38.30	10.20	166.55	38.30	92.72	147.80	38.30	221.02	140.06	38.30	1416.21	126.30
38.40	10.48	166.53	38.40	91.64	147.80	38.40	219.58	140.07	38.40	1424.99	126.28
38.50	10.94	166.53	38.50	90.57	147.79	38.50	218.36	140.07	38.50	1434.91	126.28
38.60	11.47	166.50	38.60	89.72	147.79	38.60	217.06	140.07	38.60	1443.00	126.26
38.70	12.10	166.50	38.70	88.43	147.77	38.70	215.40	140.07	38.70	1452.11	126.26
38.80	12.84	166.49	38.80	87.74	147.77	38.80	214.20	140.07	38.80	1459.35	126.24
38.90	14.04	166.49	38.90	87.35	147.77	38.90	213.17	140.07	38.90	1467.74	126.24
39.00	14.82	166.47	39.00	87.44	147.76	39.00	212.82	140.07	39.00	1474.36	126.22
39.10	16.05	166.47	39.10	87.88	147.76	39.10	212.76	140.07	39.10	1482.77	126.22
39.20	17.22	166.45	39.20	88.24	147.74	39.20	212.64	140.07	39.20	1490.65	126.20
39.30	18.53	166.45	39.30	88.64	147.74	39.30	212.52	140.08	39.30	1499.42	126.20
39.40	20.11	166.42	39.40	89.24	147.73	39.40	212.67	140.08	39.40	1506.88	126.18
39.50	21.48	166.42	39.50	90.28	147.73	39.50	213.25	140.09	39.50	1515.87	126.18
39.60	23.04	166.41	39.60	91.63	147.72	39.60	214.25	140.09	39.60	1524.25	126.16
39.70	24.74	166.41	39.70	93.41	147.72	39.70	215.71	140.09	39.70	1533.85	126.16
39.80	26.05	166.39	39.80	94.83	147.69	39.80	216.72	140.09	39.80	1541.78	126.14
39.90	27.78	166.39	39.90	96.43	147.69	39.90	217.52	140.08	39.90	1550.28	126.14
40.00	29.16	166.37	40.00	97.99	147.68	40.00	218.28	140.08	40.00	1557.49	126.12
